workerid,proliferate.condition,age,comments,correct,education_level,enjoyment,gender,internal_node_id,key_press,native_language,response,rt,solution,stimulus,test_part,time_elapsed,total_score,trial_index,trial_type,understanding,experiment_id,participant_id,error
168,condition1,,,,,,,0.0-5.0-1.7,32,,,1096.864999999525,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>mediums,have,been,badly,injured</p><h4>Here is the original sentence:</h4><p>When still attached to the medium the ectoplasm flies back with great force on exposure to light, and, in spite of the laughter of the scoffers, there is none the less good evidence that several mediums have been badly injured by the recoil after a light has suddenly been struck by some amateur detective.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,435684,,20,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,False,,,,0.0-5.0-0.8,,,"['and', 'with', 'it', 'the', 'regarded']",,"['and', 'regarded', 'it', 'with', 'the']",,test,483768,5,21,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-5.0-1.8,32,,,2381.9800000055693,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>and,with,it,the,regarded</p><h4>Here is the correct answer and the original sentence:</h4><p>and,regarded,it,with,the</p><p>""  John laughed, and watched her for a minute, as she poised a pretty little preparation of lace and flowers on her hand, and regarded it with the genuine interest which his harangue had failed to waken.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,486151,,22,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,False,,,,0.0-5.0-0.9,,,"['divided', 'population', 'equally', 'in', 'about']",,"['about', 'equally', 'divided', 'in', 'population']",,test,513249,5,23,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-5.0-1.9,32,,,3192.1500000025844,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>divided,population,equally,in,about</p><h4>Here is the correct answer and the original sentence:</h4><p>about,equally,divided,in,population</p><p>San Antonio was about equally divided in population between Americans and Mexicans.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,516442,,24,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,False,,,,0.0-5.0-0.10,,,"['insatiable', 'and', 'insatiated', 'in', 'love']",,"['insatiated', 'and', 'insatiable', 'in', 'love']",,test,583125,5,25,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-5.0-1.10,32,,,4785.785000000033,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>insatiable,and,insatiated,in,love</p><h4>Here is the correct answer and the original sentence:</h4><p>insatiated,and,insatiable,in,love</p><p>Alas, he who knows the heart finds out how poor, helpless, pretentious, and blundering even the best and deepest love is--he finds that it rather DESTROYS than saves!--It is possible that under the holy fable and travesty of the life of Jesus there is hidden one of the most painful cases of the martyrdom of KNOWLEDGE ABOUT LOVE: the martyrdom of the most innocent and most craving heart, that never had enough of any human love, that DEMANDED love, that demanded inexorably and frantically to be loved and nothing else, with terrible outbursts against those who refused him their love; the story of a poor soul insatiated and insatiable in love, that had to invent hell to send thither those who WOULD NOT love him--and that at last, enlightened about human love, had to invent a God who is entire love, entire CAPACITY for love--who takes pity on human love, because it is so paltry, so ignorant!</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,587912,,26,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,True,,,,0.0-5.0-0.11,,,"['appreciate', 'and', 'act', 'according', 'to']",,"['appreciate', 'and', 'act', 'according', 'to']",,test,665362,6,27,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-5.0-1.11,32,,,646.1699999927077,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>appreciate,and,act,according,to</p><h4>Here is the original sentence:</h4><p>The old theological problem of ""Faith"" and ""Knowledge,"" or more plainly, of instinct and reason--the question whether, in respect to the valuation of things, instinct deserves more authority than rationality, which wants to appreciate and act according to motives, according to a ""Why,"" that is to say, in conformity to purpose and utility--it is always the old moral problem that first appeared in the person of Socrates, and had divided men's minds long before Christianity.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,666010,,28,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,False,,,,0.0-5.0-0.12,,,"['recognizes', 'only', 'one', 'who', 'is']",,"['is', 'one', 'who', 'recognizes', 'only']",,test,685915,6,29,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-5.0-1.12,32,,,1600.3849999979138,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>recognizes,only,one,who,is</p><h4>Here is the correct answer and the original sentence:</h4><p>is,one,who,recognizes,only</p><p>The 'practical' man, as this word is often used, is one who recognizes only material needs, who realizes that men must have food for the body, but is oblivious of the necessity of providing food for the mind.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,687516,,30,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,False,,,,0.0-5.0-0.13,,,"['to', 'take', 'my', 'resignation', 'tendering']",,"['tendering', 'my', 'resignation', 'to', 'take']",,test,714932,6,31,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-5.0-1.13,32,,,645.7899999950314,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>to,take,my,resignation,tendering</p><h4>Here is the correct answer and the original sentence:</h4><p>tendering,my,resignation,to,take</p><p>I concluded, therefore, to resign, and in March applied for a leave of absence until the end of the July following, tendering my resignation to take effect at the end of that time.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,715579,,32,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,True,,,,0.0-5.0-0.14,,,"['the', 'vividness', 'of', 'the', 'experience']",,"['the', 'vividness', 'of', 'the', 'experience']",,test,737532,7,33,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-5.0-1.14,32,,,689.5199999999022,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>the,vividness,of,the,experience</p><h4>Here is the original sentence:</h4><p>Broadly speaking, memory is trustworthy in proportion to the vividness of the experience and to its nearness in time.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,738222,,34,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,False,,,,0.0-5.0-0.15,,,"['intimacy', 'again', 'in', 'the', 'same']",,"['again', 'in', 'the', 'same', 'intimacy']",,test,786427,7,35,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-5.0-1.15,32,,,640.7299999991665,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>intimacy,again,in,the,same</p><h4>Here is the correct answer and the original sentence:</h4><p>again,in,the,same,intimacy</p><p>Our friendship cannot be impaired by it, and in happier times, when your situation is as independent as mine, it will unite us again in the same intimacy as ever.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,787069,,36,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,False,,,,0.0-5.0-0.16,,,"['were', 'in', 'the', 'image', 'to']",,"['to', 'the', 'image', 'were', 'in']",,test,817592,7,37,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-5.0-1.16,32,,,2025.9799999912505,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>were,in,the,image,to</p><h4>Here is the correct answer and the original sentence:</h4><p>to,the,image,were,in</p><p>Moreover, we are certainly able to some extent to compare our image with the object remembered, so that we often know, within somewhat wide limits, how far our image is accurate; but this would be impossible, unless the object, as opposed to the image, were in some way before the mind.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,819619,,38,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,False,,,,0.0-5.0-0.17,,,"['popularize', 'but', 'for', 'his', 'subject']",,"['popularize', 'his', 'subject', 'but', 'for']",,test,879153,7,39,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-5.0-1.17,32,,,1117.0399999973597,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>popularize,but,for,his,subject</p><h4>Here is the correct answer and the original sentence:</h4><p>popularize,his,subject,but,for</p><p>His great ability as a phonetician (he was, I think, the best of them all at his job) would have entitled him to high official recognition, and perhaps enabled him to popularize his subject, but for his Satanic contempt for all academic dignitaries and persons in general who thought more of Greek than of phonetics.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,880271,,40,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,True,,,,0.0-5.0-0.18,,,"['sing', 'the', 'song', 'of', 'the']",,"['sing', 'the', 'song', 'of', 'the']",,test,894120,8,41,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-5.0-1.18,32,,,1262.7700000011828,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>sing,the,song,of,the</p><h4>Here is the original sentence:</h4><p>I'll try to sing the song of the shepherd boy which the Pilgrims heard.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,895384,,42,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,False,,,,0.0-5.0-0.19,,,"['take', 'to', 'school', 'with', 'me']",,"['school', 'with', 'me', 'to', 'take']",,test,912286,8,43,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-5.0-1.19,32,,,1945.540000000619,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>take,to,school,with,me</p><h4>Here is the correct answer and the original sentence:</h4><p>school,with,me,to,take</p><p>I want to open a school for little lads--a good, happy, homelike school, with me to take care of them and Fritz to teach them.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,914233,,44,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,False,,,,0.0-5.0-0.20,,,"['the', 'road', 'was', 'cleared', 'somewhat']",,"['the', 'road', 'was', 'somewhat', 'cleared']",,test,943059,8,45,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-5.0-1.20,32,,,3177.895000000717,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>the,road,was,cleared,somewhat</p><h4>Here is the correct answer and the original sentence:</h4><p>the,road,was,somewhat,cleared</p><p>The road was somewhat cleared for them by the gunboats.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,946238,,46,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,True,,,,0.0-5.0-0.21,,,"['by', 'dismissing', 'him', 'at', 'once']",,"['by', 'dismissing', 'him', 'at', 'once']",,test,1003411,9,47,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-5.0-1.21,32,,,721.03000000061,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>by,dismissing,him,at,once</p><h4>Here is the original sentence:</h4><p>Humbled as he now is, I cannot forgive him such an instance of pride, and am doubtful whether I ought not to punish him by dismissing him at once after this reconciliation, or by marrying and teazing him for ever.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,1004133,,48,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,False,,,,0.0-5.0-0.22,,,"['believing', 'as', 'he', 'send', 'them']",,"['send', 'them', 'believing', 'as', 'he']",,test,1032684,9,49,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-5.0-1.22,32,,,2813.1500000017695,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>believing,as,he,send,them</p><h4>Here is the correct answer and the original sentence:</h4><p>send,them,believing,as,he</p><p>Up to this time Beauregard, who had commanded south of Richmond, had received no reinforcements, except Hoke's division from Drury's Bluff,(*37) which had arrived on the morning of the 16th; though he had urged the authorities very strongly to send them, believing, as he did, that Petersburg would be a valuable prize which we might seek.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,1035498,,50,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,False,,,,0.0-5.0-0.23,,,"['migrated', 'into', 'stirring', 'together', 'the']",,"['migrated', 'together', 'into', 'the', 'stirring']",,test,1088058,9,51,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-5.0-1.23,32,,,2440.3849999944214,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>migrated,into,stirring,together,the</p><h4>Here is the correct answer and the original sentence:</h4><p>migrated,together,into,the,stirring</p><p>'What a realisation of something more romantic than a fairy tale it would have been for Mrs. Linton Heathcliff, had she and I struck up an attachment, as her good nurse desired, and migrated together into the stirring atmosphere of the town!</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,1090500,,52,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
